,6,5,2,1,0
407,1,0,1,1,0
408,1,0,1,1,0
409,1,0,1,1,0
410,1,0,1,1,0
411,1,1,1,1,0
412,1,0,1,1,0
413,0,0,1,1,0
414,0,0,0,1,0
415,1,0,1,1,0
416,1,0,1,1,0
417,1,0,1,1,0
418,1,0,1,1,0
419,1,0,1,1,0
420,1,1,1,1,0
421,1,1,1,1,0
422,0,0,0,1,0
423,0,0,0,1,0
424,0,0,0,1,0
425,0,0,0,1,0
426,0,0,0,1,0
427,0,1,0,1,0
428,1,0,1,1,0
429,1,0,1,1,0
430,1,0,1,1,0
431,1,1,1,1,0
432,1,0,1,1,0
433,1,0,1,1,0
434,1,1,1,1,0
435,1,0,1,1,1
436,1,0,1,1,0
437,1,1,1,1,0
438,1,1,1,1,0
439,1,0,1,1,0
440,1,0,1,0,0
441,1,0,1,1,0
442,1,0,1,1,0
443,1,0,1,1,0
444,1,0,1,1,1
445,0,1,0,1,1
446,0,0,0,1,0
447,0,0,0,1,0
448,1,0,1,1,0
449,0,0,0,0,0
450,1,0,1,1,0
451,1,0,1,1,0
452,1,0,1,1,0
453,1,1,1,1,0
454,0,0,0,1,1
455,1,0,1,1,0
456,0,0,0,1,0
457,1,0,1,1,1
458,1,0,1,1,0
459,0,0,0,1,0
460,1,0,1,0,0
461,1,0,1,1,0
462,1,0,1,1,0
463,1,0,1,1,0
464,1,0,1,1,0
465,1,1,1,1,0
466,1,0,1,1,0
467,1,0,1,1,0
468,0,0,0,1,0
469,1,0,1,1,1
470,0,0,1,1,0
471,0,0,0,1,0
472,1,1,1,1,0
473,1,1,1,1,0
474,1,0,0,1,0
475,1,0,1,1,0
476,0,0,0,1,0
477,1,0,1,1,0
478,0,1,0,1,0
479,1,0,1,1,0
480,1,0,1,1,0
481,0,0,0,1,0
482,0,0,0,1,0
483,1,0,1,1,0
484,1,0,1,1,0
485,1,0,1,1,0
486,1,1,1,1,0
487,0,0,0,1,0
488,1,1,1,1,0
489,0,0,0,1,0
490,1,0,1,1,0
491,1,0,1,1,0
492,0,0,0,1,0
493,1,0,1,1,0
494,0,1,0,1,1
495,1,0,1,1,0
496,1,0,1,1,0
497,1,0,1,1,0
498,1,1,1,1,0
499,1,0,1,1,0
500,1,0,1,1,0
501,0,0,0,1,0
502,1,0,1,1,0
503,1,1,1,1,0
504,1,0,1,1,0
505,1,1,1,1,0
506,1,0,1,1,0
507,1,0,1,1,0
508,1,1,1,0,0
509,1,0,1,1,0
510,0,1,0,0,1
511,1,0,1,1,0
512,1,1,0,1,0
513,1,1,1,1,0
514,1,1,1,1,0
515,0,1,0,1,0
516,1,0,1,1,0
517,1,0,1,1,0
518,1,0,1,1,0
519,1,1,1,1,0
520,0,0,0,1,0
521,1,0,1,1,0
522,0,1,0,1,0
523,1,0,1,0,0
524,1,0,1,1,0
525,1,0,1,1,0
526,1,1,1,1,0
527,1,1,1,1,0
528,1,1,1,1,1
529,1,0,1,1,0
530,1,0,1,1,0
531,1,0,1,1,0
532,1,0,1,1,0
533,1,0,1,1,0
534,1,0,1,1,0
535,1,0,1,1,0
536,0,0,0,1,0
537,1,1,1,1,0
538,0,1,0,1,0
539,0,1,0,1,0
540,0,0,1,0,0
541,0,0,0,0,0
542,1,0,1,0,0
543,1,0,1,1,0
544,0,0,0,1,0
545,1,0,1,1,0
546,1,0,1,1,0
547,1,1,1,1,0
548,1,0,1,1,0
549,0,0,0,1,1
550,1,0,1,0,0
551,0,0,1,0,0
552,0,0,0,1,0
553,1,0,1,1,0
554,1,0,1,1,0
555,0,0,0,1,0
556,1,0,1,1,0
557,1,0,1,1,0
558,1,1,1,1,0
559,0,0,0,1,0
560,1,0,1,0,0
561,1,1,1,1,0
562,0,0,0,1,0
563,1,0,1,1,0
564,1,0,1,1,0
565,1,0,1,1,0
566,1,0,1,1,0
567,0,0,0,1,1
568,0,0,0,1,0
569,1,0,1,1,0
570,1,1,1,1,0
571,1,0,1,1,0
572,0,0,0,1,1
573,0,1,0,1,0
574,0,1,0,1,0
575,1,0,1,1,0
576,1,0,1,1,0
577,1,0,1,1,0
578,0,0,0,1,0
579,1,1,1,1,0
580,0,0,0,1,0
581,1,0,1,1,0
582,1,1,1,1,0
583,1,0,1,1,0
584,1,0,1,1,0
585,1,0,1,1,0
586,1,1,1,1,1
587,1,0,1,1,0
588,1,0,1,1,0
589,1,0,1,1,0
590,1,0,1,1,0
591,1,0,1,1,0
592,1,0,1,1,0
593,0,0,0,1,0
594,0,1,0,1,1
595,0,0,0,1,0
596,1,0,1,0,0
597,1,0,1,1,0
598,1,0,1,1,0
599,1,0,1,1,0
600,1,0,1,1,1
601,0,0,0,1,0
602,1,0,1,1,0
603,0,0,0,1,0
604,1,0,1,1,0
605,1,0,1,1,0
606,1,0,0,1,0
607,1,0,1,1,0
608,1,0,1,1,0
609,1,0,1,1,0
610,1,0,1,1,0
611,1,0,1,1,0
612,1,0,1,1,0
613,1,0,1,1,0
614,0,0,0,1,0
615,1,0,1,1,0
616,1,0,1,1,0
617,1,0,1,1,0
618,0,0,0,1,0
619,1,0,1,0,0
620,1,0,1,1,0
621,1,0,1,1,0
622,1,0,1,1,0
623,1,0,1,1,0
624,1,0,1,1,0
625,1,0,1,1,1
626,1,0,1,1,0
627,0,0,1,1,0
628,0,0,0,1,0
629,1,0,1,1,0
630,1,0,1,1,0
631,1,0,1,1,0
632,1,1,1,1,0
633,0,1,1,1,0
634,0,0,0,1,0
635,1,0,1,1,1
636,1,1,1,1,0
637,1,0,1,1,0
638,0,0,0,1,0
639,1,1,1,0,0
640,1,0,1,1,0
641,1,0,1,1,0
642,0,0,0,0,0
643,0,0,0,1,0
644,1,0,1,1,0
645,1,0,1,1,0
646,0,0,1,1,0
647,1,1,1,1,0
648,1,0,1,1,0
649,0,1,0,1,0
650,1,0,1,1,0
651,1,0,1,1,0
652,1,0,1,1,0
653,0,0,0,1,0
654,1,0,1,1,0
655,1,0,1,1,0
656,1,1,1,1,0
657,1,0,1,1,0
658,0,0,0,1,0
659,1,0,1,1,0
660,1,1,1,1,0
661,1,0,1,1,0
662,1,0,1,1,0
663,1,0,1,0,0
664,1,1,1,0,1
665,0,1,0,1,0
666,1,0,1,1,0
667,1,0,1,1,0
668,0,0,1,1,0
669,1,0,1,1,0
670,1,0,1,1,0
671,1,0,1,1,0
672,1,1,1,1,0
673,1,0,1,0,0
674,1,0,1,1,0
675,1,0,1,1,0
676,1,0,1,0,0
677,1,0,1,1,0
678,1,0,1,1,0
679,0,1,0,1,1
680,1,0,1,1,0
681,1,0,1,1,0
682,0,0,0,1,0
683,1,0,1,0,0
684,1,0,1,1,0
685,1,0,1,0,1
686,0,0,0,1,0
687,1,0,1,1,0
688,1,0,1,1,0
689,1,0,1,1,0
690,0,0,0,1,0
691,0,0,0,1,0
692,1,0,1,1,0
693,0,0,0,1,1
694,1,1,1,0,1
695,1,1,1,0,0
696,1,0,1,1,0
697,1,0,1,1,0
698,0,0,0,1,0
699,0,0,0,1,0
700,1,0,1,1,0
701,1,0,1,1,0
702,1,0,1,1,0
703,0,1,0,1,0
704,0,0,0,1,0
705,0,1,0,1,1
706,1,0,1,1,1
707,1,0,1,0,0
708,1,1,1,0,0
709,1,0,1,1,0
710,1,0,1,1,1
711,0,1,0,1,0
712,0,0,0,1,0
713,0,0,0,1,0
714,0,1,0,1,1
715,1,1,1,1,0
716,1,0,1,1,0
717,1,0,1,0,0
718,1,0,1,1,0
719,1,0,1,1,0
720,1,1,1,1,0
721,0,0,0,1,1
722,1,0,1,1,0
723,1,0,1,1,0
724,1,0,1,0,0
725,1,1,1,1,0
726,0,0,0,1,0
727,0,0,0,1,0
728,0,0,0,1,0
729,1,0,1,1,0
730,1,0,1,1,0
731,0,1,0,1,1
732,1,0,1,1,0
733,1,0,1,1,1
734,1,0,1,1,0
735,1,0,1,1,0
736,0,1,0,1,0
737,1,0,1,1,0
738,1,0,1,1,0
739,1,0,1,1,0
740,0,0,0,1,0
741,0,1,1,1,0
742,1,0,1,1,0
743,1,0,1,1,0
744,1,0,1,1,1
745,1,0,1,1,0
746,0,0,0,1,0
747,1,0,1,1,0
748,1,1,1,1,0
749,1,0,1,1,0
750,0,0,1,1,1
751,0,0,0,1,0
752,1,0,1,1,0
753,1,0,1,1,0
754,0,0,0,1,0
755,1,1,1,1,0
756,1,0,1,1,0
757,1,0,1,0,0
758,1,0,1,1,0
759,1,0,1,1,0
760,1,0,1,1,0
761,1,1,1,1,0
762,1,0,1,1,1
763,1,1,1,1,0
764,1,0,1,1,0
765,0,0,0,1,0
766,0,0,0,1,0
767,0,0,0,1,0
768,1,0,1,1,0
769,1,0,1,1,0
770,1,0,1,1,0
771,1,1,1,0,0
772,1,0,1,1,0
773,1,0,1,1,0
774,0,0,0,1,0
775,1,0,1,1,1
776,1,0,1,1,0
777,1,0,1,1,0
778,1,1,1,1,0
779,1,0,1,1,0
780,1,0,1,0,0
781,1,0,1,1,0
782,1,0,1,1,0
783,1,0,1,1,0
784,1,0,1,1,0
785,0,0,0,1,0
786,1,0,1,1,1
787,1,0,1,1,0
788,1,1,1,1,0
789,1,0,1,1,1
790,1,1,1,1,0
791,1,1,1,1,0
792,1,0,1,1,1
793,0,0,0,0,0
794,1,0,1,1,0
795,0,0,0,1,0
796,1,0,1,1,0
797,0,1,0,1,0
798,0,1,1,1,0
799,1,0,1,1,0
800,0,1,0,0,0
801,1,0,1,1,1
802,1,0,1,1,0
803,1,0,1,1,0
804,1,1,1,1,0
805,1,0,1,1,1
806,0,0,0,1,1
807,1,0,1,1,0
808,1,0,1,1,0
809,1,0,1,1,0
810,1,1,1,1,0
811,1,0,1,1,0
812,1,0,1,1,0
813,1,0,1,1,0
814,1,0,1,1,0
815,1,0,1,1,0
816,0,0,1,1,0
817,1,0,1,0,0
818,1,0,1,1,0
819,1,0,1,1,0
820,0,0,0,0,0
821,1,0,1,1,0
822,0,1,0,1,0
823,1,0,1,1,1
824,1,0,1,1,1
825,0,0,0,0,0
826,0,0,1,1,0
827,1,0,1,1,1
828,1,0,1,1,1
829,1,0,1,1,0
830,1,0,1,1,0
831,1,0,1,0,0
832,1,0,1,1,0
833,1,0,1,0,0
834,1,0,1,1,0
835,1,0,1,1,0
836,1,0,1,1,0
837,0,0,0,1,0
838,1,0,1,0,0
839,0,1,0,1,0
840,1,1,1,1,0
841,1,1,0,1,0
842,1,0,1,1,0
843,1,1,1,1,0
844,1,0,1,1,0
845,1,1,1,1,0
846,1,0,1,1,0
847,1,1,1,1,0
848,1,0,1,1,0
849,0,0,0,1,0
850,1,0,1,1,0
851,1,1,1,1,0
852,0,1,0,1,0
853,1,0,1,1,0
854,0,0,0,1,1
855,1,0,1,1,0
856,1,1,1,1,0
857,1,0,1,1,0
858,0,0,0,1,0
859,1,0,1,1,0
860,1,0,1,1,0
861,1,0,1,1,0
862,0,1,1,1,1
863,0,0,0,1,0
864,1,1,1,1,1
865,0,1,0,1,0
866,1,0,1,1,0
867,0,0,1,1,0
868,1,1,1,1,0
869,1,1,1,1,1
870,0,0,0,1,0
871,1,0,1,1,0
872,1,0,1,1,0
873,1,0,1,1,0
874,1,0,1,1,0
875,1,0,1,1,0
876,1,0,1,1,0
877,1,0,1,1,0
878,1,1,1,1,0
879,1,0,1,1,0
880,1,0,1,0,1
881,1,0,1,1,0
882,0,0,0,1,0
883,1,1,0,1,0
884,1,0,1,1,1
885,1,1,1,1,0
886,1,0,1,1,1
887,0,0,0,1,0
888,1,1,1,1,0
889,1,0,1,1,0
890,1,0,1,1,0
891,1,0,1,0,0
892,0,1,0,1,0
893,1,1,1,1,0
894,0,0,0,1,0
895,1,0,1,1,0
896,0,0,0,1,0
897,1,0,1,0,1
898,0,0,1,1,0
899,0,1,0,1,0
900,1,0,1,1,0
901,1,0,1,1,0
902,1,0,1,0,0
903,0,0,0,1,0
904,1,0,1,1,1
905,0,0,0,1,0
906,0,0,0,1,0
907,1,0,1,1,0
908,1,0,1,1,1
909,1,0,1,1,1
910,1,0,1,1,0
911,0,0,0,1,0
912,1,0,1,1,0
913,1,1,1,1,0
914,1,0,1,1,0
915,1,0,1,1,0
916,1,0,1,1,0
917,1,0,1,1,0
918,1,1,1,1,0
919,1,0,1,1,0
920,1,0,1,1,1
921,1,0,1,1,0
922,0,0,0,1,0
923,1,0,1,0,0
924,0,1,1,1,1
925,1,0,1,1,0
926,1,1,1,1,0
927,1,0,1,1,0
928,1,0,1,1,0
929,1,0,1,1,0
930,0,0,0,1,0
931,0,0,0,1,0
932,1,1,1,1,0
933,1,0,1,1,0
934,0,0,1,1,0
935,1,0,1,1,1
936,0,1,0,1,0
937,1,1,1,1,1
938,1,0,1,0,0
939,0,0,0,1,0
940,0,0,0,1,0
941,0,0,0,1,0
942,0,0,0,1,0
943,1,0,1,1,0
944,1,0,1,0,0
945,1,0,0,1,0
946,1,0,1,0,0
947,1,0,1,1,0
948,1,0,1,1,0
949,1,0,0,1,1
950,1,1,1,1,0
951,1,0,1,1,0
952,0,0,0,1,0
953,1,0,1,1,0
954,1,0,1,0,0
955,1,0,1,1,0
956,0,0,0,1,0
957,1,0,1,1,0
958,1,0,1,1,0
959,1,0,1,1,0
960,1,1,1,1,0
961,1,1,1,1,0
962,0,0,0,1,0
963,0,1,0,1,0
964,1,0,1,1,0
965,1,0,1,1,0
966,1,0,1,1,0
967,1,0,1,1,0
968,1,0,1,1,0
969,0,1,0,1,1
970,1,0,1,1,1
971,0,0,1,1,0
972,1,0,1,1,0
973,1,0,0,1,0
974,1,0,1,1,0
975,0,0,0,1,0
976,1,0,1,1,0
977,0,0,0,1,0
978,1,0,1,1,0
979,1,0,1,1,0
980,1,0,1,1,0
981,1,0,1,1,0
982,0,0,1,1,0
983,1,0,1,1,0
984,1,0,1,1,0
985,0,0,0,1,0
986,0,0,0,1,0
987,1,0,1,1,0
988,0,0,0,1,0
989,1,0,1,1,1
990,1,1,1,1,0
991,0,0,0,1,0
992,0,0,0,1,0
993,1,0,1,0,0
994,1,0,1,1,0
995,1,0,1,1,0
996,1,0,1,1,0
997,1,0,1,1,0
998,1,0,1,1,0
999,0,0,0,1,0
