,6,5,4,3,2
254,1,0,0,1,1
255,1,0,1,0,1
256,0,1,0,0,0
257,1,0,1,1,1
258,1,0,1,0,1
259,1,0,1,0,1
260,1,0,1,0,1
261,1,0,1,0,1
262,1,1,0,1,1
263,1,0,1,1,1
264,1,0,1,0,1
265,1,0,1,0,1
266,0,1,1,0,0
267,1,0,1,0,1
268,0,1,0,1,0
269,1,0,1,1,1
270,1,0,1,0,1
271,1,0,0,1,1
272,1,0,1,1,1
273,1,1,0,1,1
274,1,0,1,1,1
275,1,0,0,1,1
276,1,0,1,0,1
277,0,1,0,1,0
278,1,0,1,1,1
279,1,0,1,1,1
280,1,0,1,0,1
281,1,0,1,0,1
282,1,0,1,1,1
283,1,0,1,1,1
284,1,0,1,0,1
285,1,0,1,0,1
286,1,0,1,0,1
287,1,0,0,1,1
288,1,0,1,0,1
289,1,1,1,0,1
290,1,0,1,1,1
291,1,0,1,1,1
292,1,0,1,0,1
293,1,0,1,1,1
294,1,0,1,0,1
295,1,0,1,1,1
296,1,0,0,1,1
297,1,0,1,0,1
298,1,0,1,1,1
299,1,0,1,0,1
300,1,0,1,1,1
301,1,0,1,0,1
302,1,0,0,1,1
303,1,0,1,1,1
304,1,0,1,1,1
305,1,0,1,1,1
306,1,0,1,1,1
307,1,0,1,0,1
308,1,0,1,1,1
309,1,0,1,1,1
310,1,0,1,1,1
311,1,1,1,0,1
312,1,0,1,1,1
313,1,0,1,1,1
314,1,0,1,0,1
315,1,0,0,1,1
316,1,0,1,0,1
317,1,1,1,0,1
318,0,0,0,1,0
319,1,0,1,0,1
320,1,0,1,1,1
321,0,1,1,1,0
322,1,0,1,1,1
323,0,1,0,1,0
324,0,0,0,1,0
325,1,0,0,1,1
326,1,0,1,0,1
327,1,0,0,1,1
328,1,0,1,1,1
329,1,1,1,0,1
330,1,0,1,1,1
331,1,0,1,0,1
332,1,0,1,1,1
333,1,0,1,0,1
334,1,1,1,0,1
335,1,0,1,0,1
336,0,1,0,1,0
337,1,0,0,1,1
338,1,0,1,0,1
339,1,0,1,1,1
340,1,0,1,0,1
341,1,0,1,1,1
342,1,1,0,1,1
343,1,0,1,0,1
344,1,0,1,0,1
345,1,0,1,0,1
346,1,1,0,1,1
347,1,0,1,0,1
348,1,0,1,0,1
349,1,0,1,1,1
350,1,0,1,0,1
351,1,0,0,1,1
352,0,1,0,1,0
353,1,0,1,0,1
354,1,0,1,0,1
355,1,0,1,1,1
356,1,0,1,0,1
357,1,0,1,0,1
358,1,0,1,1,1
359,1,0,1,1,1
360,1,1,0,1,1
361,1,0,1,1,1
362,1,0,0,1,1
363,1,0,1,0,1
364,1,0,1,1,1
365,1,0,1,0,1
366,1,0,1,1,1
367,1,1,0,1,1
368,1,1,1,1,1
369,1,0,1,0,1
370,1,0,1,1,1
371,0,1,0,1,0
372,1,0,1,0,1
373,1,0,1,0,1
374,1,0,1,0,1
375,1,0,1,0,1
376,1,0,1,0,1
377,0,1,0,1,0
378,1,1,1,0,1
379,1,0,1,1,1
380,1,0,1,0,1
381,1,1,1,0,1
382,1,0,1,0,1
383,0,1,0,1,0
384,0,1,1,0,0
385,1,1,1,1,1
386,1,0,1,0,1
387,1,0,1,1,1
388,1,0,1,0,1
389,0,1,0,0,0
390,1,0,1,0,1
391,1,0,1,0,1
392,1,0,1,1,1
393,0,1,0,0,0
394,1,0,1,1,1
395,1,0,1,1,1
396,1,0,1,1,1
397,1,0,1,1,1
398,1,0,1,0,1
399,1,0,1,1,1
400,1,0,1,0,1
401,1,0,0,1,1
402,1,0,1,0,1
403,1,0,1,0,1
404,1,0,0,1,1
405,1,0,1,1,1
406,1,0,1,0,1
407,1,0,1,1,1
408,1,0,1,1,1
409,1,0,0,1,1
410,1,0,1,1,1
411,0,0,0,0,0
412,1,0,1,0,1
413,1,0,1,0,1
414,1,0,1,1,1
415,1,0,1,0,1
416,1,0,1,0,1
417,1,0,1,0,1
418,1,0,1,1,1
419,1,0,1,0,1
420,1,0,1,1,1
421,1,0,1,0,1
422,1,0,1,0,1
423,1,0,1,0,1
424,0,1,1,1,0
425,1,1,0,1,1
426,1,0,1,0,1
427,1,0,1,0,1
428,1,0,1,0,1
429,1,0,1,0,1
430,1,0,1,0,1
431,1,0,1,1,1
432,1,0,1,0,1
433,1,0,0,1,1
434,1,0,1,0,1
435,1,0,1,0,1
436,1,0,1,0,1
437,1,0,1,0,1
438,1,0,1,0,1
439,1,0,1,1,1
440,1,0,1,1,1
441,1,0,1,1,1
442,1,0,0,1,1
443,1,0,1,0,1
444,1,0,1,0,1
445,1,0,1,0,1
446,1,0,1,0,1
447,1,0,1,1,1
448,1,0,1,0,1
449,1,0,0,1,1
450,1,0,1,0,1
451,1,0,1,0,1
452,1,0,1,0,1
453,1,0,1,1,1
454,1,0,1,1,1
455,1,0,1,0,1
456,1,0,1,0,1
457,1,0,1,0,1
458,1,0,1,0,1
459,1,0,1,0,1
460,1,0,0,1,1
461,1,0,1,0,1
462,1,0,1,1,1
463,1,0,1,0,1
464,1,0,1,0,1
465,1,0,1,1,1
466,0,1,0,1,0
467,1,0,0,1,1
468,1,0,1,1,1
469,1,0,1,0,1
470,1,0,1,0,1
471,1,0,1,0,1
472,1,0,1,1,1
473,1,0,1,0,1
474,0,1,0,1,0
475,1,0,1,0,1
476,1,0,1,1,1
477,1,0,1,1,1
478,1,0,1,1,1
479,1,0,1,0,1
480,1,1,0,1,1
481,1,0,1,0,1
482,1,0,1,0,1
483,1,0,1,1,1
484,1,0,1,1,1
485,1,0,1,1,1
486,1,1,1,0,1
487,1,0,1,1,1
488,1,0,1,0,1
489,1,0,1,1,1
490,0,1,0,1,0
491,1,0,0,1,1
492,1,0,1,1,1
493,1,0,1,0,1
494,1,0,1,0,1
495,1,0,1,1,1
496,1,0,1,0,1
497,1,0,0,1,1
498,1,0,1,0,1
499,1,0,1,1,1
500,0,1,1,0,0
501,1,0,1,1,1
502,0,0,0,1,0
503,1,0,1,0,1
504,1,0,1,1,1
505,1,0,1,1,1
506,1,0,1,1,1
507,1,0,1,0,1
508,1,0,1,1,1
509,0,1,0,0,0
510,1,0,1,0,1
511,0,1,1,0,0
512,1,0,1,0,1
513,1,0,1,0,1
514,1,0,1,0,1
515,1,0,1,0,1
516,1,0,1,1,1
517,1,0,1,0,1
518,1,1,1,1,1
519,1,0,1,1,1
520,1,0,1,1,1
521,0,1,0,1,0
522,1,0,1,1,1
523,1,0,0,0,1
524,1,0,0,1,1
525,1,0,1,0,1
526,1,0,1,0,1
527,1,0,1,1,1
528,1,0,1,1,1
529,1,0,1,1,1
530,1,0,1,1,1
531,1,0,1,1,1
532,1,0,1,0,1
533,1,0,1,1,1
534,1,0,1,1,1
535,1,0,0,1,1
536,1,0,1,0,1
537,1,1,1,1,1
538,0,1,1,0,0
539,1,0,1,1,1
540,1,0,0,1,1
541,1,0,1,0,1
542,1,0,1,1,1
543,1,0,1,0,1
544,0,0,0,1,0
545,1,0,0,1,1
546,1,0,1,1,1
547,1,0,1,1,1
548,1,0,1,0,1
549,0,1,0,1,0
550,1,0,1,1,1
551,1,0,1,0,1
552,1,0,1,1,1
553,1,0,1,0,1
554,1,0,1,0,1
555,1,0,1,1,1
556,1,0,1,0,1
557,1,0,1,0,1
558,1,0,1,0,1
559,1,0,1,0,1
560,1,0,1,0,1
561,1,0,0,1,1
562,1,1,1,0,1
563,1,0,1,1,1
564,1,0,1,1,1
565,1,0,0,1,1
566,1,0,1,0,1
567,1,0,1,0,1
568,1,0,1,0,1
569,1,1,0,1,1
570,1,0,1,0,1
571,1,0,1,0,1
572,1,0,1,1,1
573,1,0,0,1,1
574,1,0,1,1,1
575,1,0,1,0,1
576,1,0,1,1,1
577,1,0,1,0,1
578,0,1,0,1,0
579,1,0,1,0,1
580,0,1,0,1,0
581,1,0,1,1,1
582,1,0,1,0,1
583,1,0,1,0,1
584,1,0,1,1,1
585,1,0,1,1,1
586,1,0,1,0,1
587,1,0,1,1,1
588,1,0,1,0,1
589,1,0,1,0,1
590,1,0,1,1,1
591,1,0,1,0,1
592,1,0,1,0,1
593,1,0,1,0,1
594,1,0,0,1,1
595,1,0,1,1,1
596,1,0,1,0,1
597,1,0,1,1,1
598,1,0,1,0,1
599,1,0,1,0,1
600,1,0,1,0,1
601,1,0,1,1,1
602,1,0,1,0,1
603,1,0,1,0,1
604,1,0,1,0,1
605,1,0,1,0,1
606,1,0,1,1,1
607,1,1,1,0,1
608,1,0,1,1,1
609,1,0,1,1,1
610,1,1,0,1,1
611,1,0,1,0,1
612,1,0,1,0,1
613,1,0,1,1,1
614,1,0,1,0,1
615,0,1,1,0,0
616,1,0,1,1,1
617,0,1,0,1,0
618,1,0,1,0,1
619,1,0,1,0,1
620,1,0,1,0,1
621,1,0,1,0,1
622,1,0,1,1,1
623,1,0,0,1,1
624,1,0,1,0,1
625,1,0,1,0,1
626,1,0,1,0,1
627,1,0,1,1,1
628,1,0,1,0,1
629,1,0,1,0,1
630,1,1,0,1,1
631,1,0,1,0,1
632,1,0,1,0,1
633,1,0,1,0,1
634,1,0,1,0,1
635,1,0,1,1,1
636,1,0,1,1,1
637,1,0,0,1,1
638,1,0,1,0,1
639,1,0,1,1,1
640,0,1,0,1,0
641,1,0,1,0,1
642,1,0,1,0,1
643,1,0,0,1,1
644,1,0,1,1,1
645,1,0,1,0,1
646,1,0,1,0,1
647,1,0,0,1,1
648,1,0,1,1,1
649,1,0,1,1,1
650,0,1,0,1,0
651,0,1,1,0,0
652,1,0,1,1,1
653,1,0,1,1,1
654,1,0,1,1,1
655,1,0,0,1,1
656,1,0,1,0,1
657,1,0,1,1,1
658,1,0,1,1,1
659,0,1,0,1,0
660,1,0,1,1,1
661,1,0,1,1,1
662,1,0,1,0,1
663,1,0,1,0,1
664,1,0,1,0,1
665,1,0,1,0,1
666,1,0,1,0,1
667,1,0,1,0,1
668,1,0,1,0,1
669,0,1,1,1,0
670,1,0,1,0,1
671,0,1,0,1,0
672,1,0,1,1,1
673,1,0,1,0,1
674,1,0,1,0,1
675,1,0,1,1,1
676,1,0,1,0,1
677,0,1,1,1,0
678,1,0,0,1,1
679,1,0,1,0,1
680,1,0,1,0,1
681,1,0,1,0,1
682,1,0,1,1,1
683,1,0,1,1,1
684,1,0,1,1,1
685,1,0,1,0,1
686,1,0,0,1,1
687,1,0,1,1,1
688,1,0,1,0,1
689,1,0,1,0,1
690,1,0,1,0,1
691,1,0,0,1,1
692,1,0,1,0,1
693,1,0,0,1,1
694,1,0,1,1,1
695,1,0,1,0,1
696,1,0,1,0,1
697,1,0,1,0,1
698,1,0,1,1,1
699,1,0,1,1,1
700,1,0,1,1,1
701,1,0,1,0,1
702,1,0,1,0,1
703,1,0,1,0,1
704,1,0,1,0,1
705,1,0,1,1,1
706,1,0,1,0,1
707,1,0,1,1,1
708,1,0,1,0,1
709,1,0,1,0,1
710,1,1,1,0,1
711,1,0,1,1,1
712,1,0,1,0,1
713,1,0,1,0,1
714,0,1,0,0,0
715,1,0,1,0,1
716,1,0,0,1,1
717,1,0,1,0,1
718,1,0,1,0,1
719,1,0,1,0,1
720,1,0,1,1,1
721,1,0,1,0,1
722,1,0,0,1,1
723,1,0,1,1,1
724,0,1,0,1,0
725,1,0,1,0,1
726,1,0,1,0,1
727,1,0,1,0,1
728,1,0,1,1,1
729,1,0,1,1,1
730,1,0,1,1,1
731,0,1,1,0,0
732,1,0,1,0,1
733,1,1,0,0,1
734,0,1,0,0,0
735,1,0,1,0,1
736,1,0,0,1,1
737,1,0,1,1,1
738,1,0,1,0,1
739,1,0,1,0,1
740,1,0,1,1,1
741,1,0,1,0,1
742,1,0,1,1,1
743,1,1,1,0,1
744,1,0,1,0,1
745,1,0,1,1,1
746,1,0,1,1,1
747,1,0,1,0,1
748,1,0,1,1,1
749,1,0,1,1,1
750,1,0,1,0,1
751,1,0,1,0,1
752,1,0,0,1,1
753,0,1,0,0,0
754,1,0,1,0,1
755,1,0,1,1,1
756,1,0,1,0,1
757,0,1,1,1,0
758,1,0,1,0,1
759,1,0,1,0,1
760,1,0,1,0,1
761,1,0,1,1,1
762,1,0,1,0,1
763,1,0,1,0,1
764,1,0,1,0,1
765,1,0,1,0,1
766,1,0,0,1,1
767,1,0,1,1,1
768,1,0,0,1,1
769,1,0,1,0,1
770,0,1,1,0,0
771,1,0,1,0,1
772,1,0,1,0,1
773,1,0,1,0,1
774,0,1,0,1,0
775,1,0,1,1,1
776,0,1,0,1,0
777,1,0,0,1,1
778,1,0,1,1,1
779,1,0,1,1,1
780,1,0,1,0,1
781,1,0,0,0,1
782,1,0,1,0,1
783,1,1,1,0,1
784,1,0,0,1,1
785,1,0,1,0,1
786,1,0,1,1,1
787,1,0,1,1,1
788,1,0,1,0,1
789,1,0,0,1,1
790,1,0,1,1,1
791,1,0,1,0,1
792,1,0,1,1,1
793,1,0,1,0,1
794,0,1,0,1,0
795,1,0,0,1,1
796,1,0,1,0,1
797,1,0,1,0,1
798,1,0,1,1,1
799,1,1,1,1,1
800,1,0,0,1,1
801,1,0,1,1,1
802,1,0,1,0,1
803,1,0,1,1,1
804,1,0,1,0,1
805,1,0,1,1,1
806,1,0,1,1,1
807,0,1,1,0,0
808,1,0,1,0,1
809,1,0,1,0,1
810,1,0,1,0,1
811,0,1,0,1,0
812,1,0,1,1,1
813,1,0,1,0,1
814,1,0,1,1,1
815,1,0,1,1,1
816,1,0,1,0,1
817,1,0,1,1,1
818,1,0,1,0,1
819,1,0,1,0,1
820,1,0,1,1,1
821,1,0,1,1,1
822,1,0,1,0,1
823,0,1,0,1,0
824,0,1,1,0,0
825,1,0,1,0,1
826,1,0,1,1,1
827,1,0,1,0,1
828,0,1,0,1,0
829,1,0,1,1,1
830,1,1,0,1,1
831,1,0,1,1,1
832,1,0,1,1,1
833,0,1,1,0,0
834,1,0,1,1,1
835,1,0,0,1,1
836,1,0,1,0,1
837,1,0,1,1,1
838,1,0,1,1,1
839,1,0,1,0,1
840,1,0,1,1,1
841,1,0,0,1,1
842,1,0,1,0,1
843,1,0,0,1,1
844,1,0,1,1,1
845,1,0,0,1,1
846,1,0,1,0,1
847,0,0,0,1,0
848,1,0,0,1,1
849,1,1,1,1,1
850,1,0,1,0,1
851,1,0,1,1,1
852,1,0,1,0,1
853,1,0,1,0,1
854,1,0,1,0,1
855,1,0,1,0,1
856,1,0,0,1,1
857,1,1,1,1,1
858,1,0,1,0,1
859,1,0,1,0,1
860,1,0,1,1,1
861,1,0,0,1,1
862,1,0,1,0,1
863,1,0,1,1,1
864,1,0,1,0,1
865,1,0,1,0,1
866,1,0,1,0,1
867,1,0,1,1,1
868,0,1,0,1,0
869,0,1,0,1,0
870,1,0,1,0,1
871,1,0,0,1,1
872,1,0,0,1,1
873,1,0,1,0,1
874,1,0,0,1,1
875,0,1,0,1,0
876,1,0,1,1,1
877,1,0,1,0,1
878,1,0,0,1,1
879,1,0,1,1,1
880,1,1,0,1,1
881,1,0,0,0,1
882,1,0,1,1,1
883,1,0,1,0,1
884,1,0,1,0,1
885,1,0,1,1,1
886,1,0,1,0,1
887,0,1,1,1,0
888,1,0,1,1,1
889,1,0,1,0,1
890,1,0,1,0,1
891,1,0,1,1,1
892,1,0,1,0,1
893,1,0,0,1,1
894,1,0,1,1,1
895,1,0,0,1,1
896,1,0,1,1,1
897,1,0,0,1,1
898,1,0,0,1,1
899,1,0,1,0,1
900,1,1,0,1,1
901,1,0,0,1,1
902,1,0,1,1,1
903,1,0,1,1,1
904,1,0,1,1,1
905,1,0,1,1,1
906,1,0,1,1,1
907,0,1,0,1,0
908,1,0,1,1,1
909,1,0,1,0,1
910,1,0,1,0,1
911,1,0,1,0,1
912,1,0,1,0,1
913,0,1,0,1,0
914,1,0,1,0,1
915,1,1,0,1,1
916,1,0,1,0,1
917,1,0,1,0,1
918,1,0,1,0,1
919,0,1,0,1,0
920,1,0,1,0,1
921,1,1,0,1,1
922,1,0,1,1,1
923,1,0,1,1,1
924,1,0,1,1,1
925,1,1,1,0,1
926,1,0,0,1,1
927,1,0,1,1,1
928,1,0,1,0,1
929,1,0,1,1,1
930,1,1,1,0,1
931,1,0,1,0,1
932,1,0,1,1,1
933,0,1,0,1,0
934,1,0,1,0,1
935,1,0,0,1,1
936,1,0,1,1,1
937,0,1,0,0,0
938,1,0,1,1,1
939,1,0,1,0,1
940,1,0,1,0,1
941,1,0,1,0,1
942,1,0,1,0,1
943,1,0,1,0,1
944,1,0,1,0,1
945,1,0,1,1,1
946,1,0,1,0,1
947,1,0,1,1,1
948,1,0,1,0,1
949,0,1,0,0,0
950,1,0,1,0,1
951,1,0,1,1,1
952,1,0,1,0,1
953,1,0,1,1,1
954,1,0,1,0,1
955,1,0,1,1,1
956,1,0,1,0,1
957,1,0,1,0,1
958,1,0,1,0,1
959,1,0,1,0,1
960,1,0,1,0,1
961,0,0,0,1,0
962,0,1,1,0,0
963,1,0,1,0,1
964,0,1,1,1,0
965,1,0,1,1,1
966,1,0,1,0,1
967,1,0,1,1,1
968,1,0,1,0,1
969,1,0,1,1,1
970,1,0,1,1,1
971,1,0,1,0,1
972,1,0,1,0,1
973,1,0,1,0,1
974,1,0,1,1,1
975,1,0,1,1,1
976,1,0,1,0,1
977,1,0,1,0,1
978,1,0,1,1,1
979,1,0,1,1,1
980,1,0,1,0,1
981,0,1,0,1,0
982,1,0,1,0,1
983,1,0,1,1,1
984,1,0,1,1,1
985,1,0,1,1,1
986,1,0,1,1,1
987,1,0,1,0,1
988,1,0,0,0,1
989,1,0,1,1,1
990,1,0,0,1,1
991,0,0,0,1,0
992,1,0,1,1,1
993,0,1,1,0,0
994,1,0,1,0,1
995,1,0,1,1,1
996,1,0,0,1,1
997,1,0,1,0,1
998,1,0,1,1,1
999,1,0,1,0,1
